category,name,object,scene,x,y,schema,objectIndex,size,tier,spriteI
enemies,Enemy,Overworld 268 SneakerT1 S3,Overworld,-196,84,Enemy,61961,3,1,83
enemies,Enemy,Overworld 269 SquiderT2 S2,Overworld,133,-43,Enemy,61978,2,2,84
enemies,Enemy,Overworld 270 SquiderT3 S1,Overworld,122,-54,Enemy,61990,1,3,85
enemies,Enemy,Overworld 271 SquiderT2 S1,Overworld,154,-35,Enemy,62000,1,2,67
enemies,Enemy,Overworld 272 SquiderT2 S1,Overworld,118,-59,Enemy,62010,1,2,67
enemies,Enemy,Overworld 273 SquiderT3 S1,Overworld,105,-68,Enemy,62020,1,3,85
enemies,Enemy,Overworld 274 StrollerT1 S1,Overworld,89,42,Enemy,62034,1,1,44
enemies,Enemy,Overworld 275 StrollerT1 S1,Overworld,84,37,Enemy,62038,1,1,44
enemies,Enemy,Overworld 276 StrollerT1 S1,Overworld,94,37,Enemy,62042,1,1,44
enemies,Enemy,Overworld 277 StrollerT1 S1,Overworld,89,32,Enemy,62046,1,1,44
enemies,Enemy,Overworld 278 StrollerT1 S1,Overworld,79.96,37,Enemy,62051,1,1,44
enemies,Enemy,Overworld 279 StrollerT1 S1,Overworld,97.96,37,Enemy,62055,1,1,44
enemies,Enemy,Overworld 280 CrosserT1 S2 Gamma,Overworld,89,37,Enemy,62059,2,1,86
enemies,Enemy,Overworld 281 StrollerT1 S3,Overworld,89,37,Enemy,62070,3,1,87
enemies,Enemy,Overworld 282 ShooterT1 S1,Overworld,118,86,Enemy,62107,1,1,45
enemies,Enemy,Overworld 283 CrosserT1 S1 Gamma Patrol Square,Overworld,122,82,Enemy,62112,1,1,64
enemies,Enemy,Overworld 284 CrosserT1 S1 Gamma Patrol Square,Overworld,110,82,Enemy,62122,1,1,64
enemies,Enemy,Overworld 285 ShooterT1 S1,Overworld,118,86,Enemy,62133,1,1,45
enemies,Enemy,Overworld 286 CrosserT1 S1 Gamma Patrol Square,Overworld,122,82,Enemy,62137,1,1,64
enemies,Enemy,Overworld 287 CrosserT1 S1 Gamma Patrol Square,Overworld,116,88,Enemy,62147,1,1,64
enemies,Enemy,Overworld 288 CrosserT1 S1 Gamma Patrol Square,Overworld,116,76,Enemy,62157,1,1,64
enemies,Enemy,Overworld 289 CrosserT1 S1 Gamma Patrol Square,Overworld,110,82,Enemy,62167,1,1,64
enemies,Enemy,Overworld 290 StrollerT2 S3,Overworld,169,37,Enemy,62201,3,2,88
enemies,Enemy,Overworld 291 SquiderT1 S1,Overworld,162,30,Enemy,62213,1,1,63
enemies,Enemy,Overworld 292 SquiderT1 S1,Overworld,160,32,Enemy,62223,1,1,63
enemies,Enemy,Overworld 293 SquiderT1 S1,Overworld,160,42,Enemy,62233,1,1,63
enemies,Enemy,Overworld 294 SquiderT1 S1,Overworld,162,44,Enemy,62243,1,1,63
enemies,Enemy,Overworld 295 SquiderT1 S1,Overworld,176,44,Enemy,62253,1,1,63
enemies,Enemy,Overworld 296 SquiderT1 S1,Overworld,178,42,Enemy,62263,1,1,63
enemies,Enemy,Overworld 297 SquiderT1 S1,Overworld,178,32,Enemy,62273,1,1,63
enemies,Enemy,Overworld 298 SquiderT1 S1,Overworld,176,30,Enemy,62283,1,1,63
enemies,Enemy,Overworld 299 CreeperT1 S1 Boosted,Overworld,-74,-70,Enemy,62315,1,1,53
enemies,Enemy,Overworld 300 CreeperT1 S1 Boosted,Overworld,-58,-70,Enemy,62325,1,1,53
enemies,Enemy,Overworld 301 CreeperT1 S1 Boosted,Overworld,-66,-62,Enemy,62335,1,1,53
enemies,Enemy,Overworld 302 CreeperT1 S1 Boosted,Overworld,-66,-78,Enemy,62345,1,1,53
enemies,Enemy,Overworld 303 CreeperT2 S2,Overworld,-66,-64,Enemy,62356,2,2,89
enemies,Enemy,Overworld 304 ShooterT2 S1 Sniper,Overworld,-72,-74,Enemy,62364,1,2,54
enemies,Enemy,Overworld 305 ShooterT2 S1 Sniper,Overworld,-60,-74,Enemy,62369,1,2,54
enemies,Enemy,Overworld 306 CreeperT1 S1 Boosted,Overworld,-74,-70,Enemy,62375,1,1,53
enemies,Enemy,Overworld 307 CreeperT1 S1 Boosted,Overworld,-58,-70,Enemy,62385,1,1,53
enemies,Enemy,Overworld 308 CreeperT1 S1 Boosted,Overworld,-70,-64,Enemy,62395,1,1,53
enemies,Enemy,Overworld 309 CreeperT1 S1 Boosted,Overworld,-62,-76,Enemy,62405,1,1,53
enemies,Enemy,Overworld 310 CreeperT1 S1 Boosted,Overworld,-62,-64,Enemy,62415,1,1,53
enemies,Enemy,Overworld 311 CreeperT1 S1 Boosted,Overworld,-70,-76,Enemy,62425,1,1,53
enemies,Enemy,Overworld 312 CreeperT1 S3,Overworld,-59,-70,Enemy,62436,3,1,90
enemies,Enemy,Overworld 313 CreeperT1 S3,Overworld,-73,-70,Enemy,62446,3,1,90
enemies,Enemy,Overworld 314 DoublerT2 S1 Bounce Pattern,Overworld,-66,-76,Enemy,62456,1,2,69
enemies,Enemy,Overworld 315 CreeperT1 S1,Overworld,80,-18,Enemy,62483,1,1,53
enemies,Enemy,Overworld 316 CreeperT1 S1,Overworld,72,-23,Enemy,62490,1,1,53
enemies,Enemy,Overworld 317 CreeperT1 S1,Overworld,66,-18,Enemy,62497,1,1,53
enemies,Enemy,Overworld 318 CreeperT1 S1,Overworld,74,-23,Enemy,62504,1,1,53
enemies,Enemy,Overworld 319 CreeperT1 S1,Overworld,75,-22,Enemy,62511,1,1,53
enemies,Enemy,Overworld 320 CreeperT1 S1,Overworld,71,-22,Enemy,62518,1,1,53
enemies,Enemy,Overworld 321 StrollerT1 S1,Overworld,73,-22,Enemy,62525,1,1,44
enemies,Enemy,Overworld 322 PiercerT1 S1,Overworld,68,-20,Enemy,62530,1,1,91
enemies,Enemy,Overworld 323 PiercerT1 S1,Overworld,78,-20,Enemy,62534,1,1,91
enemies,Enemy,Overworld 324 PiercerT1 S1,Overworld,66,-18,Enemy,62539,1,1,91
enemies,Enemy,Overworld 325 PiercerT1 S1,Overworld,80,-18,Enemy,62543,1,1,91
enemies,Enemy,Overworld 326 PiercerT1 S1,Overworld,72,-22,Enemy,62548,1,1,91
enemies,Enemy,Overworld 327 PiercerT1 S1,Overworld,74,-22,Enemy,62552,1,1,91
enemies,Enemy,Overworld 328 PiercerT1 S1,Overworld,73,-12,Enemy,62556,1,1,91
enemies,Enemy,Overworld 329 DoublerT1 S1 Bounce Aim,Overworld,-152,-34,Enemy,62585,1,1,64
enemies,Enemy,Overworld 330 DoublerT1 S1 Bounce Aim,Overworld,-134,-46,Enemy,62591,1,1,64
enemies,Enemy,Overworld 331 DoublerT1 S1 Bounce Aim,Overworld,-152,-34,Enemy,62598,1,1,64
enemies,Enemy,Overworld 332 DoublerT1 S1 Bounce Aim,Overworld,-134,-34,Enemy,62604,1,1,64
enemies,Enemy,Overworld 333 DoublerT1 S1 Bounce Aim,Overworld,-134,-46,Enemy,62610,1,1,64
enemies,Enemy,Overworld 334 DoublerT1 S1 Bounce Aim,Overworld,-152,-46,Enemy,62616,1,1,64
enemies,Enemy,Overworld 335 DoublerT1 S1 Bounce Aim,Overworld,-152,-34,Enemy,62623,1,1,64
enemies,Enemy,Overworld 336 DoublerT1 S1 Bounce Aim,Overworld,-134,-46,Enemy,62629,1,1,64
enemies,Enemy,Overworld 337 StrollerT2 S2,Overworld,-143,-46,Enemy,62635,2,2,92
enemies,Enemy,Overworld 338 StrollerT2 S2,Overworld,-146,-46,Enemy,62644,2,2,92
enemies,Enemy,Overworld 339 StrollerT2 S2,Overworld,-140,-46,Enemy,62652,2,2,92
enemies,Enemy,Overworld 340 DoublerT1 S1 Bounce Aim,Overworld,-152,-34,Enemy,62660,1,1,64
enemies,Enemy,Overworld 341 DoublerT1 S1 Bounce Aim,Overworld,-134,-34,Enemy,62666,1,1,64
enemies,Enemy,Overworld 342 DoublerT1 S1 Bounce Aim,Overworld,-134,-46,Enemy,62672,1,1,64
enemies,Enemy,Overworld 343 DoublerT1 S1 Bounce Aim,Overworld,-152,-46,Enemy,62678,1,1,64
enemies,Enemy,Overworld 344 ShooterT1 S2 Solid,Overworld,-233,-90,Enemy,62712,2,1,60
enemies,Enemy,Overworld 345 ShooterT1 S2 Solid,Overworld,-231,-90,Enemy,62716,2,1,60
enemies,Enemy,Overworld 346 ShooterT1 S2 Solid,Overworld,-245.68,-96.15,Enemy,62720,2,1,60
enemies,Enemy,Overworld 347 ShooterT1 S2 Solid,Overworld,-238,-112,Enemy,62724,2,1,60
enemies,Enemy,Overworld 348 ShooterT1 S2 Solid,Overworld,-224,-114,Enemy,62728,2,1,60
enemies,Enemy,Overworld 349 ShooterT1 S2 Solid,Overworld,-253,-104,Enemy,62732,2,1,60
enemies,Enemy,Overworld 350 DodgerT1 S1,Overworld,-255,-100,Enemy,62737,1,1,93
enemies,Enemy,Overworld 351 DodgerT1 S1,Overworld,-244,-115,Enemy,62747,1,1,93
enemies,Enemy,Overworld 352 DodgerT1 S1,Overworld,-230,-82,Enemy,62757,1,1,93
enemies,Enemy,Overworld 353 DodgerT1 S1,Overworld,-217,-114,Enemy,62767,1,1,93
enemies,Enemy,Overworld 354 DodgerT1 S1,Overworld,-208,-98,Enemy,62777,1,1,93
enemies,Enemy,Overworld 355 DodgerT1 S1,Overworld,-235,-101,Enemy,62787,1,1,93
enemies,Enemy,Overworld 356 DodgerT1 S1,Overworld,-240,-118,Enemy,62797,1,1,93
enemies,Enemy,Overworld 357 DodgerT2 S1,Overworld,-227,-83,Enemy,62808,1,2,56
enemies,Enemy,Overworld 358 DodgerT2 S1,Overworld,-212,-99,Enemy,62818,1,2,56
enemies,Enemy,Overworld 359 DodgerT2 S1,Overworld,-249,-107,Enemy,62828,1,2,56
enemies,Enemy,Overworld 360 DodgerT2 S1,Overworld,-253,-89,Enemy,62838,1,2,56
enemies,Enemy,Overworld 361 DodgerT2 S3,Overworld,-220.48,-103.29,Enemy,62849,3,2,94
enemies,Enemy,Overworld 362 ShooterT1 S1 Solid Triple,Overworld,18,-27.4,Enemy,62924,1,1,95
enemies,Enemy,Overworld 363 FighterT2 S1,Overworld,18,-39,Enemy,62933,1,2,71
enemies,Enemy,Overworld 364 PiercerT2 S1,Overworld,12,-34,Enemy,62942,1,2,96
enemies,Enemy,Overworld 365 PiercerT2 S1,Overworld,24,-34,Enemy,62946,1,2,96
enemies,Enemy,Overworld 366 PiercerT2 S2,Overworld,18,-29.34,Enemy,62951,2,2,97
enemies,Enemy,Overworld 367 PiercerT2 S1,Overworld,17,-39,Enemy,62955,1,2,96
enemies,Enemy,Overworld 368 PiercerT2 S1,Overworld,19,-39,Enemy,62959,1,2,96
enemies,Enemy,Overworld 369 ShooterT1 S1 Solid,Overworld,254,206,Enemy,62984,1,1,95
enemies,Enemy,Overworld 370 ShooterT1 S1 Solid,Overworld,242,206,Enemy,62992,1,1,95
enemies,Enemy,Overworld 371 FighterT2 S1,Overworld,260,197,Enemy,63001,1,2,71
enemies,Enemy,Overworld 372 FighterT2 S1,Overworld,238,197,Enemy,63009,1,2,71
enemies,Enemy,Overworld 373 PiercerT2 S1,Overworld,239,198.11,Enemy,63018,1,2,96
enemies,Enemy,Overworld 374 FighterT2 S1,Overworld,248,203.89,Enemy,63022,1,2,71
enemies,Enemy,Overworld 375 PiercerT2 S1,Overworld,257,198.11,Enemy,63030,1,2,96
enemies,Enemy,Overworld 376 FighterT2 S1,Overworld,236.42,194.14,Enemy,63035,1,2,71
enemies,Enemy,Overworld 377 FighterT2 S1,Overworld,257.42,194.14,Enemy,63043,1,2,71
enemies,Enemy,Overworld 378 PiercerT2 S3,Overworld,248,184,Enemy,63051,3,2,98
enemies,Enemy,Overworld 379 Frogger T1 S2,Overworld,234,198,Enemy,63063,2,1,74
enemies,Enemy,Overworld 380 Frogger T1 S2,Overworld,259,198,Enemy,63098,2,1,74
enemies,Enemy,Overworld 381 Frogger T1 S2,Overworld,252,195.46,Enemy,63134,2,1,74
enemies,Enemy,Overworld 382 Frogger T1 S2,Overworld,244,195.46,Enemy,63169,2,1,74
enemies,Enemy,Overworld 383 Frogger T1 S2,Overworld,250,198.93,Enemy,63204,2,1,74
enemies,Enemy,Overworld 384 Frogger T1 S2,Overworld,246,192,Enemy,63239,2,1,74
enemies,Enemy,Overworld 385 Frogger T1 S2,Overworld,246,198.93,Enemy,63274,2,1,74
enemies,Enemy,Overworld 386 Frogger T1 S2,Overworld,250,192,Enemy,63309,2,1,74
enemies,Enemy,Overworld 387 Frogger T2 S2,Overworld,208.21,171.29,Enemy,63348,2,2,75
enemies,Enemy,Overworld 388 Frogger T2 S2,Overworld,185.94,154.35,Enemy,63385,2,2,75
enemies,Enemy,Overworld 389 Frogger T3 S3,Overworld,196,177,Enemy,63422,3,3,99
enemies,Enemy,Overworld 390 Frogger T2 S2,Overworld,180,178,Enemy,63463,2,2,75
enemies,Enemy,Overworld 391 BusherT2 S2 GridJumper,Overworld,61,-161,Enemy,63504,2,2,77
enemies,Enemy,Overworld 392 BusherT2 S2 GridJumper,Overworld,73,-173,Enemy,63540,2,2,77
enemies,Enemy,Overworld 393 BusherT2 S3,Overworld,67,-167,Enemy,63577,3,2,61
enemies,Enemy,Overworld 394 FighterT2 S1,Overworld,77,-161,Enemy,63613,1,2,71
enemies,Enemy,Overworld 395 FighterT2 S1,Overworld,57,-161,Enemy,63621,1,2,71
enemies,Enemy,Overworld 396 FighterT2 S1,Overworld,57,-173,Enemy,63629,1,2,71
enemies,Enemy,Overworld 397 FighterT2 S1,Overworld,77,-174,Enemy,63637,1,2,71
enemies,Enemy,Overworld 398 ShooterT1 S2 Solid,Overworld,-2,-105.76,Enemy,63650,2,1,60
enemies,Enemy,Overworld 399 ShooterT1 S2 Solid,Overworld,-12,-115,Enemy,63654,2,1,60
enemies,Enemy,Overworld 400 ShooterT1 S2 Solid,Overworld,7,-115,Enemy,63658,2,1,60
enemies,Enemy,Overworld 401 BusherT2 S2 GridJumper,Overworld,-7,-109,Enemy,63663,2,2,77
enemies,Enemy,Overworld 402 BusherT2 S2 GridJumper,Overworld,-7,-109,Enemy,63700,2,2,77
enemies,Enemy,Overworld 403 BusherT2 S2 GridJumper,Overworld,3,-119,Enemy,63736,2,2,77
enemies,Enemy,Overworld 404 BusherT2 S2 GridJumper,Overworld,-7,-109,Enemy,63773,2,2,77
enemies,Enemy,Overworld 405 BusherT2 S2 GridJumper,Overworld,-7,-109,Enemy,63809,2,2,77
enemies,Enemy,Overworld 406 BusherT2 S2 GridJumper,Overworld,-7,-109,Enemy,63845,2,2,77
enemies,Enemy,Overworld 407 BusherT2 S2 GridJumper,Overworld,-7,-109,Enemy,63881,2,2,77
enemies,Enemy,Overworld 408 BusherT2 S2 GridJumper,Overworld,-7,-109,Enemy,63917,2,2,77
enemies,Enemy,Overworld 409 BusherT2 S2 GridJumper,Overworld,-7,-109,Enemy,63953,2,2,77
enemies,Boss/enemy,Overworld 410 Miniboss Busher T1 S3,Overworld,39,-138,Enemy,63993,3,1,100
enemies,Enemy,Overworld 411 ShooterT3 S2,Overworld,-76,214,Enemy,64079,2,3,101
enemies,Enemy,Overworld 412 ShooterT3 S2,Overworld,-60,214,Enemy,64083,2,3,101
enemies,Enemy,Overworld 413 ShooterT3 S2,Overworld,-68,208,Enemy,64087,2,3,101
enemies,Boss/enemy,Overworld 414 Miniboss Sheller T3 S3,Overworld,235,-29,Enemy,64107,3,3,102
enemies,Enemy,Overworld 415 SpitterT3 S3,Overworld,-143,250,Enemy,64155,3,3,79
enemies,Enemy,Overworld 416 SpitterT3 S1,Overworld,-148,250,Enemy,64173,1,3,73
enemies,Enemy,Overworld 417 SpitterT3 S1,Overworld,-138,250,Enemy,64184,1,3,73
enemies,Enemy,Overworld 418 StrollerT1 S1,Overworld,-35,38,Enemy,64200,1,1,44
enemies,Enemy,Overworld 419 StrollerT1 S1,Overworld,-35,34,Enemy,64204,1,1,44
enemies,Enemy,Overworld 420 StrollerT1 S1,Overworld,-33,36,Enemy,64208,1,1,44
enemies,Enemy,Overworld 421 FighterT1 S1,Overworld,82,58,Enemy,64220,1,1,70
enemies,Enemy,Overworld 422 FighterT1 S1,Overworld,96,58,Enemy,64226,1,1,70
enemies,Enemy,Overworld 423 FighterT1 S1,Overworld,89,48,Enemy,64232,1,1,70
enemies,Enemy,Overworld 424 StrollerT1 S2,Overworld,42,66,Enemy,64242,2,1,103
enemies,Enemy,Overworld 425 CreeperT1 S3,Overworld,111,49,Enemy,64254,3,1,90
enemies,Enemy,Overworld 426 CreeperT1 S3,Overworld,125,49,Enemy,64264,3,1,90
enemies,Enemy,Overworld 427 CreeperT1 S3,Overworld,118,46,Enemy,64274,3,1,90
enemies,Enemy,Overworld 428 SpitterT2 S1,Overworld,-171,-57,Enemy,64288,1,2,49
enemies,Enemy,Overworld 429 SpitterT2 S1,Overworld,-169.4,-57.3,Enemy,64299,1,2,49
enemies,Enemy,Overworld 430 SpitterT2 S1,Overworld,-171,-58,Enemy,64314,1,2,49
enemies,Enemy,Overworld 431 SpitterT2 S1,Overworld,-173,-59,Enemy,64325,1,2,49
enemies,Enemy,Overworld 432 SpitterT2 S2,Overworld,-173,-60,Enemy,64336,2,2,51
enemies,Enemy,Overworld 433 SpitterT2 S1,Overworld,-171,-58,Enemy,64347,1,2,49
enemies,Enemy,Overworld 434 StrollerT2 S1,Overworld,-106,21,Enemy,64362,1,2,104
enemies,Enemy,Overworld 435 StrollerT2 S1,Overworld,-110,21,Enemy,64368,1,2,104
enemies,Enemy,Overworld 436 StrollerT1 S1,Overworld,-109,22,Enemy,64374,1,1,44
enemies,Enemy,Overworld 437 StrollerT1 S1,Overworld,-107,22,Enemy,64378,1,1,44
enemies,Enemy,Overworld 438 StrollerT1 S1,Overworld,-108,23,Enemy,64382,1,1,44
enemies,Enemy,Overworld 439 CreeperT1 S1,Overworld,-56.21,-0.44,Enemy,64390,1,1,53
enemies,Enemy,Overworld 440 CreeperT2 S1,Overworld,-57.79,-2.95,Enemy,64397,1,2,47
enemies,Enemy,Overworld 441 CreeperT2 S1,Overworld,-52.65,6.43,Enemy,64412,1,2,47
enemies,Enemy,Overworld 442 CreeperT2 S1,Overworld,-55.74,4.35,Enemy,64427,1,2,47
enemies,Enemy,Overworld 443 CreeperT2 S2,Overworld,-53.37,4.3,Enemy,64442,2,2,89
enemies,Enemy,Overworld 444 CreeperT2 S1,Overworld,-35,0,Enemy,64450,1,2,47
enemies,Enemy,Overworld 445 CreeperT1 S1,Overworld,-47.27,-5.87,Enemy,64465,1,1,53
enemies,Enemy,Overworld 446 CreeperT2 S3,Overworld,-41,6,Enemy,64472,3,2,48
enemies,Enemy,Overworld 447 CreeperT1 S1,Overworld,-40.2,-4.56,Enemy,64482,1,1,53
enemies,Enemy,Overworld 448 StrollerT2 S1,Overworld,72,115,Enemy,64493,1,2,104
enemies,Enemy,Overworld 449 StrollerT2 S1,Overworld,65,122,Enemy,64499,1,2,104
enemies,Enemy,Overworld 450 StrollerT2 S1,Overworld,58,115,Enemy,64505,1,2,104
enemies,Enemy,Overworld 451 StrollerT2 S1,Overworld,65,108,Enemy,64511,1,2,104
enemies,Enemy,Overworld 452 StrollerT1 S1,Overworld,-92,47,Enemy,64521,1,1,44
enemies,Enemy,Overworld 453 StrollerT1 S1,Overworld,-88,47,Enemy,64525,1,1,44
enemies,Enemy,Overworld 454 StrollerT1 S1,Overworld,-92,61,Enemy,64533,1,1,44
enemies,Enemy,Overworld 455 StrollerT1 S1,Overworld,-90,61,Enemy,64537,1,1,44
enemies,Enemy,Overworld 456 StrollerT1 S1,Overworld,-88,61,Enemy,64541,1,1,44
enemies,Enemy,Overworld 457 StrollerT2 S1,Overworld,-72,27,Enemy,64549,1,2,104
enemies,Enemy,Overworld 458 StrollerT2 S1,Overworld,-72,9,Enemy,64555,1,2,104
enemies,Enemy,Overworld 459 StrollerT2 S1,Overworld,-80,18,Enemy,64561,1,2,104
enemies,Enemy,Overworld 460 StrollerT2 S1,Overworld,-110,54,Enemy,64571,1,2,104
enemies,Enemy,Overworld 461 StrollerT2 S1,Overworld,-106,54,Enemy,64577,1,2,104
enemies,Enemy,Overworld 462 StrollerT2 S1,Overworld,-108,53,Enemy,64583,1,2,104
enemies,Enemy,Overworld 463 StrollerT2 S2,Overworld,-108,66,Enemy,64589,2,2,92
enemies,Enemy,Overworld 464 FighterT2 S1,Overworld,144.42,62.39,Enemy,64601,1,2,71
enemies,Enemy,Overworld 465 FighterT2 S1,Overworld,159.16,55.71,Enemy,64609,1,2,71
enemies,Enemy,Overworld 466 FighterT2 S1,Overworld,152.2,52.02,Enemy,64617,1,2,71
enemies,Enemy,Overworld 467 FighterT2 S1,Overworld,183.35,63.32,Enemy,64629,1,2,71
enemies,Enemy,Overworld 468 FighterT2 S1,Overworld,195.85,58.29,Enemy,64637,1,2,71
enemies,Enemy,Overworld 469 FighterT2 S1,Overworld,195.27,72.63,Enemy,64645,1,2,71
enemies,Enemy,Overworld 470 FighterT2 S1,Overworld,198.85,61.04,Enemy,64653,1,2,71
enemies,Enemy,Overworld 471 FighterT2 S1,Overworld,192,93,Enemy,64665,1,2,71
enemies,Enemy,Overworld 472 FighterT1 S1,Overworld,184.52,86.74,Enemy,64673,1,1,70
enemies,Enemy,Overworld 473 FighterT2 S1,Overworld,198.55,81.06,Enemy,64679,1,2,71
enemies,Enemy,Overworld 474 FighterT1 S1,Overworld,201,92,Enemy,64687,1,1,70
enemies,Enemy,Overworld 475 FighterT2 S2,Overworld,91,176,Enemy,64697,2,2,105
enemies,Enemy,Overworld 476 FighterT2 S1,Overworld,87,187,Enemy,64707,1,2,71
enemies,Enemy,Overworld 477 FighterT2 S1,Overworld,98,188,Enemy,64715,1,2,71
enemies,Enemy,Overworld 478 Frogger T2 S2,Overworld,137.35,192.56,Enemy,64727,2,2,75
enemies,Enemy,Overworld 479 Frogger T2 S2,Overworld,147,198,Enemy,64764,2,2,75
enemies,Enemy,Overworld 480 Frogger T2 S2,Overworld,162,193,Enemy,64801,2,2,75
enemies,Enemy,Overworld 481 ShooterT3 S2 Sniper,Overworld,-60,133,Enemy,64842,2,3,101
enemies,Enemy,Overworld 482 ShooterT3 S2 Sniper,Overworld,-69,124,Enemy,64847,2,3,101
enemies,Enemy,Overworld 483 ShooterT1 S2,Overworld,-156,94,Enemy,64856,2,1,65
enemies,Enemy,Overworld 484 ShooterT1 S2,Overworld,-150,98,Enemy,64860,2,1,65
enemies,Enemy,Overworld 485 ShooterT1 S2,Overworld,-136,98,Enemy,64864,2,1,65
enemies,Enemy,Overworld 486 ShooterT1 S2,Overworld,-136,104,Enemy,64868,2,1,65
enemies,Enemy,Overworld 487 ShooterT1 S2,Overworld,-155,89.04,Enemy,64872,2,1,65
enemies,Enemy,Overworld 488 ShooterT1 S2,Overworld,-139,86.66,Enemy,64876,2,1,65
enemies,Enemy,Overworld 489 ShooterT1 S2,Overworld,-151,87.57,Enemy,64880,2,1,65
enemies,Enemy,Overworld 490 ShooterT1 S2,Overworld,-135,87.57,Enemy,64884,2,1,65
enemies,Enemy,Overworld 491 ShooterT1 S2,Overworld,-131,89.04,Enemy,64888,2,1,65
enemies,Enemy,Overworld 492 ShooterT1 S2,Overworld,-147,86.66,Enemy,64892,2,1,65
enemies,Enemy,Overworld 493 ShooterT1 S2,Overworld,-143,86.36,Enemy,64896,2,1,65
enemies,Enemy,Overworld 494 ShooterT1 S2,Overworld,-150,104,Enemy,64900,2,1,65
enemies,Enemy,Overworld 495 ShooterT1 S2,Overworld,-130,94,Enemy,64904,2,1,65
enemies,Enemy,Overworld 496 ShooterT1 S2,Overworld,-150,110,Enemy,64908,2,1,65
enemies,Enemy,Overworld 497 ShooterT1 S2,Overworld,-136,110,Enemy,64912,2,1,65
enemies,Enemy,Overworld 498 ShooterT1 S2,Overworld,-147,115,Enemy,64916,2,1,65
enemies,Enemy,Overworld 499 ShooterT1 S2,Overworld,-145,116,Enemy,64920,2,1,65
enemies,Enemy,Overworld 500 ShooterT1 S2,Overworld,-141,116,Enemy,64924,2,1,65
enemies,Enemy,Overworld 501 ShooterT1 S2,Overworld,-139,115,Enemy,64928,2,1,65
enemies,Enemy,Overworld 502 StrollerT1 S1,Overworld,-277.85,177.22,Enemy,64936,1,1,44
enemies,Enemy,Overworld 503 StrollerT1 S1,Overworld,-277.85,170.22,Enemy,64940,1,1,44
enemies,Enemy,Overworld 504 FisherT1 S2,Overworld,-277.85,174.22,Enemy,64944,2,1,106
enemies,Enemy,Overworld 505 StrollerT1 S1,Overworld,-281.85,175.22,Enemy,64958,1,1,44
enemies,Enemy,Overworld 506 StrollerT1 S1,Overworld,-273.85,173.22,Enemy,64962,1,1,44
enemies,Enemy,Overworld 507 StrollerT1 S1,Overworld,-267.85,176.22,Enemy,64966,1,1,44
enemies,Enemy,Overworld 508 StrollerT1 S1,Overworld,-262.65,179.41,Enemy,64970,1,1,44
enemies,Enemy,Overworld 509 StrollerT1 S1,Overworld,-286.2,174.34,Enemy,64974,1,1,44
enemies,Enemy,Overworld 510 StrollerT1 S1,Overworld,-290.09,176.69,Enemy,64978,1,1,44
enemies,Enemy,Overworld 511 StrollerT1 S1,Overworld,-285.69,179.7,Enemy,64982,1,1,44
enemies,Enemy,Overworld 512 StrollerT1 S1,Overworld,-283.85,182.22,Enemy,64986,1,1,44
enemies,Enemy,Overworld 513 StrollerT1 S1,Overworld,-278.85,176.22,Enemy,64990,1,1,44
enemies,Enemy,Overworld 514 StrollerT1 S1,Overworld,-279.85,173.22,Enemy,64994,1,1,44
enemies,Enemy,Overworld 515 StrollerT1 S1,Overworld,-275.85,175.22,Enemy,64998,1,1,44
enemies,Enemy,Overworld 516 StrollerT1 S1,Overworld,-276.85,172.22,Enemy,65002,1,1,44
enemies,Enemy,Overworld 517 StrollerT1 S1,Overworld,-278.85,171.22,Enemy,65006,1,1,44
enemies,Enemy,Overworld 518 StrollerT1 S1,Overworld,-279.85,167.22,Enemy,65010,1,1,44
enemies,Enemy,Overworld 519 StrollerT1 S1,Overworld,-264.1,177.74,Enemy,65014,1,1,44
enemies,Enemy,Overworld 520 StrollerT1 S1,Overworld,-282.85,170.22,Enemy,65018,1,1,44
enemies,Enemy,Overworld 521 StrollerT1 S1,Overworld,-276.85,167.22,Enemy,65022,1,1,44
enemies,Enemy,Overworld 522 StrollerT1 S1,Overworld,-296,174,Enemy,65026,1,1,44
enemies,Enemy,Overworld 523 StrollerT1 S1,Overworld,-277,197,Enemy,65034,1,1,44
enemies,Enemy,Overworld 524 StrollerT1 S1,Overworld,-270,198,Enemy,65038,1,1,44
enemies,Enemy,Overworld 525 StrollerT1 S1,Overworld,-276,198,Enemy,65042,1,1,44
enemies,Enemy,Overworld 526 StrollerT1 S1,Overworld,-275,198,Enemy,65046,1,1,44
enemies,Enemy,Overworld 527 StrollerT1 S1,Overworld,-287,197,Enemy,65050,1,1,44
enemies,Enemy,Overworld 528 StrollerT1 S1,Overworld,-289,198,Enemy,65054,1,1,44
enemies,Enemy,Overworld 529 StrollerT1 S1,Overworld,-285,196,Enemy,65058,1,1,44
enemies,Enemy,Overworld 530 StrollerT1 S1,Overworld,-286,196,Enemy,65062,1,1,44
enemies,Enemy,Overworld 531 ShooterT3 S2,Overworld,-151,168,Enemy,65070,2,3,101
enemies,Enemy,Overworld 532 ShooterT3 S2,Overworld,-135,168,Enemy,65074,2,3,101
enemies,Enemy,Overworld 533 Slider T3 S1,Overworld,-115.76,243.96,Enemy,65082,1,3,73
enemies,Enemy,Overworld 534 Slider T3 S1,Overworld,-121.51,237.96,Enemy,65105,1,3,73
enemies,Enemy,Overworld 535 Slider T3 S1,Overworld,-127.33,236.33,Enemy,65128,1,3,73
